id	name	summary	url	published_at	guid	location	created_at	updated_at	tags	category	source
20505	Расплата за пьяный дебош: судью лишили должности и возбудили уголовное дело	Судья Киренского районного суда, находясь в служебной командировке, устроил дебош в здании аэропорта. Решением квалификационной коллегии судей Иркутской области его полномочия как судьи были досрочно прекращены в связи с совершением дисциплинарного проступка.	http://www.vesti.ru/doc.html?id=1038605	02/22/2013 04:07:00	http://www.vesti.ru/doc.html?id=1038605		02/22/2013 19:59:50	02/22/2013 19:59:50			
20506	В противостояние с МОК вступает федерация борьбы США	Федерация спортивной борьбы США планирует включиться в кампанию, чтобы сохранить этот вид спорта на Олимпиадах. Как сообщил директор федерации Гэри Эббот, спортсмены и тренеры намерены не допустить, чтобы рекомендация МОК об исключении борьбы из программы соревнований была одобрена.	http://www.vesti.ru/doc.html?id=1032609	02/14/2013 06:53:00	http://www.vesti.ru/doc.html?id=1032609		02/14/2013 18:01:23	03/04/2013 07:27:34			
20507	Донорам предложат бесплатный обед в обмен на кровь	Бесплатный обед в обмен на кровь. Минздрав России утвердил примерный рацион для донора. Напомним, что с 20 января плату за сдачу крови отменили. Теперь вместо нее полагается бесплатное питание. В рацион включили 23 наименования продуктов.	http://www.vesti.ru/doc.html?id=1027614	02/08/2013 12:10:00	http://www.vesti.ru/doc.html?id=1027614		02/08/2013 17:49:17	03/04/2013 18:05:53			
20508	С начала февраля гаишники Москвы задержали 1125 пьяных водителей	"Столичная ГИБДД отчиталась по итогам очередного рейда ""Нетрезвый водитель"", прошедшего в минувшие выходные с 8 по 11 февраля. За уик-энд было задержано 413 водителей, находящихся в состоянии опьянения. Всего же с начала февраля в руки гаишников попались более тысячи любителей выпить за рулем."	http://www.vesti.ru/doc.html?id=1029839	02/11/2013 12:51:00	http://www.vesti.ru/doc.html?id=1029839		02/11/2013 19:25:04	02/22/2013 05:54:03			
20509	"КХЛ. ЦСКА и ""Динамо"" добились третьих побед"	"Два столичных хоккейных клуба - ""Динамо"" и ЦСКА выиграли третьи матчи серии 1/8 финала розыгрыша Кубка Гагарина. Армейцы со счетом 3:1 одолели в Праге местный ""Лев"", а динамовцы взяли верх над словацким ""Слованом"" - 4:2."	http://www.vesti.ru/doc.html?id=1040745	02/25/2013 06:38:00	http://www.vesti.ru/doc.html?id=1040745		02/25/2013 18:12:27	03/04/2013 18:05:53			
20510	Двойной теракт в Индии: в Дели и Мумбаи усилены меры безопасности	Двойной теракт в индийском городе Хайдарабад унес жизни 20 человек, взрывы произошли в радиусе 150 метров друг от друга. По словам местных полицейских, преступление было тщательно спланировано.	http://www.vesti.ru/doc.html?id=1038599	02/22/2013 04:19:00	http://www.vesti.ru/doc.html?id=1038599		02/22/2013 19:59:51	03/04/2013 07:27:34			
20511	Дипломаты России отметили профессиональный праздник	В минувшее воскресенье дипломаты России отметили профессиональный праздник. Представительство Министерства иностранных дел в Чите создали еще в 1994 году. Тогда организация состояла всего из одного сотрудника. Сейчас это штат из семи человек.	http://www.vesti.ru/doc.html?id=1029877	02/11/2013 13:33:00	http://www.vesti.ru/doc.html?id=1029877		02/11/2013 19:25:05	03/04/2013 18:05:53			
20512	Осквернивший Вечный огонь египтянин арестован	Под стражу взят египтянин, в новогоднюю ночь осквернивший Вечный огонь в Волгограде. Мера пресечения выбрана Центральным районным судом Волгограда, чтобы неработающий гражданин Египта, находясь на свободе, не скрылся и не воспрепятствовал производству по уголовному делу.	http://www.vesti.ru/doc.html?id=1029893	02/11/2013 14:14:00	http://www.vesti.ru/doc.html?id=1029893		02/11/2013 19:25:06	03/04/2013 18:05:54			
20513	Прибыль Marvell Technology упала, прогноз повышен	"Производитель компьютерного ""железа"" Marvell Technology отчитался за четвертый квартал финансового года.Прибыль компании упала до $50 млн или 9 центов на акцию против $81 млн или 13 центов на акцию, полученных годом ранее."	http://www.vesti.ru/doc.html?id=1038683	02/22/2013 04:12:00	http://www.vesti.ru/doc.html?id=1038683		02/22/2013 19:59:51	02/22/2013 19:59:51			
20514	"Геннадий Онищенко рассказал о ""Боржоми"" и капризах Госдепа"	"Название ущелья Боржоми и одноименной воды в советское время знал каждый. Но в последние годы отношения России и Грузии шли такими зигзагами, что было неясно, будут ли знать эту марку следующие поколения. Недавно прошли первые  переговоры о возвращении на рынок ""Боржоми"" и грузинских вин."	http://www.vesti.ru/doc.html?id=1028580	02/09/2013 16:27:00	http://www.vesti.ru/doc.html?id=1028580		02/09/2013 18:19:43	03/04/2013 18:05:54			
20515	На границе Сирии и Турции взорван автомобиль: есть жертвы	"На пограничном переходе между Сирией и Турцией взорван заминированный автомобиль. Взрыв машины на КПП ""Рейханлы"" произошел на турецкой стороне границы. Семь человек, находившиеся во взорванном пограничном терминале погибли, около 30 пострадали."	http://www.vesti.ru/doc.html?id=1029910	02/11/2013 14:47:00	http://www.vesti.ru/doc.html?id=1029910		02/11/2013 19:25:08	02/17/2013 08:56:15			
20516	Юрий Башмет и сэр Джеймс Голуэй провели мастер-класс в режиме онлайн	Мастера в Сочи, а их ученики на расстоянии более чем в тысячу километров. Накануне состоялась прямая трансляция из сочинского зала камерной и органной музыки, где мастер-классы провели известный во всем мире альтист и дирижер Юрий Башмет и сэр Джеймс Голуэй, британский флейтист.	http://www.vesti.ru/doc.html?id=1038697	02/22/2013 04:21:00	http://www.vesti.ru/doc.html?id=1038697		02/22/2013 19:59:51	02/22/2013 19:59:51			
20517	"В Москве и Подмосковье ""накрыли"" 36 подпольных казино"	В Москве и Подмосковье полицейские провели крупномасштабную операцию по выявлению незаконных игорных заведений. В итоге пресечена деятельность 36 казино. По предварительным данным, доход злоумышленников превышал 100 миллионов рублей.	http://www.vesti.ru/doc.html?id=1040722	02/25/2013 06:38:00	http://www.vesti.ru/doc.html?id=1040722		02/25/2013 18:12:27	03/04/2013 18:05:53			
20518	Выпустит ли Apple привилегированные акции?	Миллиардер Дэвид Айнхорн продолжает требовать от Apple эмиссии привилегированных акций.По словам бизнесмена, такой шаг поможет обеспечить акционерам стабильный доход и при этом сохранит в целости и сохранности большую часть кэша компании из Купертино.	http://www.vesti.ru/doc.html?id=1038717	02/22/2013 04:30:00	http://www.vesti.ru/doc.html?id=1038717		02/22/2013 19:59:51	02/22/2013 19:59:51			
20519	Житель уральского поселка воссоздал легендарный танк ИС-3 из снега	Житель Каменского района своим руками сделал настоящий танк из снега. Ради хобби мужчина на три недели оставил свою семью, в которой лишь пару месяцев назад появился ребёнок.	http://www.vesti.ru/doc.html?id=1038703	02/22/2013 04:34:00	http://www.vesti.ru/doc.html?id=1038703		02/22/2013 19:59:51	02/22/2013 19:59:51			
20520	Facebook делает пожилых счастливыми	Несмотря на то что социальные сети могут вызвать депрессию, их влияние на здоровье может быть и положительным. Исследователи из Университета Аризоны выяснили, что использование Facebook способствует умственной деятельности пожилых людей и улучшает их настроение.	http://www.vesti.ru/doc.html?id=1037935	02/22/2013 04:34:09	http://www.vesti.ru/doc.html?id=1037935		02/22/2013 19:59:51	02/22/2013 19:59:51			
20521	Как в кино: ребенок улетел в Испанию в одиночку и без документов	Бельгийский школьник беспрепятственно пробрался в самолет и в одиночку улетел из Брюсселя в испанскую Малагу. Беглеца обнаружил полицейский: он обратил внимание на одиноко гуляющего по аэропорту 12-летнего мальчика.	http://www.vesti.ru/doc.html?id=1028718	02/09/2013 21:02:00	http://www.vesti.ru/doc.html?id=1028718		02/10/2013 18:11:39	03/04/2013 07:34:41			
20522	Однополые браки: субкультура меньшинств перерождает нормы	Палата общин британского парламента при поддержке премьер-министра Кэмерона проголосовала за проект закона об однополых браках. Таким образом Англия следует примеру Франции, которая проходит дистанцию на полкорпуса впереди.  Все началось давно - с легализации однополого секса.	http://www.vesti.ru/doc.html?id=1029128	02/10/2013 17:17:00	http://www.vesti.ru/doc.html?id=1029128		02/10/2013 18:11:56	03/04/2013 07:27:36			
20523	Змея, сменяющая Дракона: Бурятия отмечает праздник Сагаалган	Буддисты России сегодня встречают новый год по восточному календарю. По традиции, в этот день на столах обязательно должна быть белая пища, например, молоко. Двери домов желательно оставлять открытыми, а на кострах принято сжигать кусочки теста. В Бурятии находится главный храм российских буддистов.	http://www.vesti.ru/doc.html?id=1029330	02/11/2013 02:21:00	http://www.vesti.ru/doc.html?id=1029330		02/11/2013 19:24:45	03/04/2013 18:05:55			
20525	"Нашествие ""Немо"": число жертв шторма возросло до 10"	"Число жертв снежного шторма ""Немо"", который обрушился на США, увеличилось до десяти человек. Большинство погибших составляют водители, которые не справились с управлением на скользких дорогах."	http://www.vesti.ru/doc.html?id=1029103	02/10/2013 16:20:00	http://www.vesti.ru/doc.html?id=1029103		02/10/2013 18:11:55	03/04/2013 07:27:36			
20526	Радулов: родители переживают, когда обо мне пишут гадости	Хоккеисты сборной России могли играть сдержаннее в матче 2-го тура третьего этапа Евротура – Шведских хоккейных игр,  считает нападающий Александр Радулов. Сборная России победила шведов со счетом 4:1. На турнире команде Зинэтуллы Билялетдинова предстоит провести заключительную игру против Чехии.	http://www.vesti.ru/doc.html?id=1028884	02/10/2013 07:34:00	http://www.vesti.ru/doc.html?id=1028884		02/10/2013 18:11:46	03/04/2013 18:05:55			
20527	Чеченец пытался сжечь труп изнасилованной им девочки	Убитая в Чечне девочка была задушена и изнасилована. После того, как школьница скончалась, преступник пытался сжечь тело, но испугался свидетелей и сбежал. Он задержан.	http://www.vesti.ru/doc.html?id=1029110	02/10/2013 17:29:00	http://www.vesti.ru/doc.html?id=1029110		02/10/2013 18:11:56	03/04/2013 18:05:55			
20528	Путин пригласил всех любителей спорта на Олимпиаду в Сочи	"Владимир Путин пригласил всех любителей спорта в Сочи на Олимпиаду 2014 года. ""Приглашаем в Россию всех, кто преданно любит спорт и честную бескомпромиссную борьбу"", — заявил глава государства в четверг на торжестве ""Год до Игр""."	http://www.vesti.ru/doc.html?id=1026894	02/07/2013 17:17:00	http://www.vesti.ru/doc.html?id=1026894		02/07/2013 18:01:40	03/04/2013 18:05:56			
20529	В Екатеринбурге обсудили новые зоны застройки	В Екатеринбурге прошли общественные слушания, на которых решалось, где в городе можно строить, а где нет. Общественники бьют тревогу: изменения позволят развязать руки строителям.	http://www.vesti.ru/doc.html?id=1038720	02/22/2013 04:53:00	http://www.vesti.ru/doc.html?id=1038720		02/22/2013 19:59:51	02/22/2013 19:59:51			
20530	"Англия. Бывший тренер ""Спартака"" привел ""Суонси"" к Кубку лиги"	"Валлийский клуб ""Суонси Сити"" стал обладателем Кубка английской лиги по футболу. В финальном матче подопечные датского наставника Микаэля Лаудрупа выиграли у ""Брэдфорд Сити"" - 5:0."	http://www.vesti.ru/doc.html?id=1040750	02/25/2013 06:51:00	http://www.vesti.ru/doc.html?id=1040750		02/25/2013 18:12:28	03/04/2013 07:34:45			
20531	Приговор Квачкову огласят 8 февраля	Приговор отставному полковнику ГРУ Владимиру Квачкову и его предполагаемому сообщнику Александру Киселеву, обвиняемым в попытке организации вооруженного мятежа с целью свержения конституционного строя России, будет оглашен 8 февраля.	http://www.vesti.ru/doc.html?id=1025363	02/06/2013 10:48:00	http://www.vesti.ru/doc.html?id=1025363		02/06/2013 19:07:13	03/04/2013 18:05:56			
20532	"Компании США нашли способ уйти от ""Obamacare"""	Американские компании нашли способ избежать реформы здравоохранения Барака Обамы. Об этом пишет британское издание The Financial Times, ссылаясь на собственное исследование.	http://www.vesti.ru/doc.html?id=1036243	02/19/2013 12:20:00	http://www.vesti.ru/doc.html?id=1036243		02/19/2013 18:50:31	03/04/2013 07:34:48			
20533	Британка родила прямо на улице и назвала дочь в честь торгового центра	Жительница Великобритании родила прямо на тротуаре, не дойдя до роддома. Вместо акушеров рядом были охранники из торгового центра, вблизи которого все и произошло. Процесс появления малыша на свет запечатлели камеры видеонаблюдения. В итоге, счастливая мамаша назвала дочь в честь торгового центра.	http://www.vesti.ru/doc.html?id=1030850	02/12/2013 14:36:00	http://www.vesti.ru/doc.html?id=1030850		02/12/2013 19:52:34	03/04/2013 07:34:54			
20534	Ежегодный доклад: Саакашвили выступит не в парламенте, а в библиотеке	Президент Грузии Михаил Саакашвили выступит с ежегодным докладом о ситуации в стране. Но сделал это не в здании парламента в Кутаиси, как предусмотрено в конституции Грузии, а в Национальной библиотеки Тбилиси.	http://www.vesti.ru/doc.html?id=1026916	02/07/2013 18:58:00	http://www.vesti.ru/doc.html?id=1026916		02/08/2013 17:48:55	03/04/2013 07:34:55			
20535	Путин продлил бесплатную приватизацию жилья еще на два года	На два года для всех категорий граждан продлил срок бесплатной приватизации жилья президент России Владимир Путин. Это произошло после того, как он подписал соответствующий закон, согласно которому бесплатная приватизация будет пролонгирована до 1 марта 2015 года.	http://www.vesti.ru/doc.html?id=1040728	02/25/2013 06:49:00	http://www.vesti.ru/doc.html?id=1040728		02/25/2013 18:12:28	03/04/2013 18:05:55			
20536	Россия частично простит Кубе долг в $30 млрд	Россия частично спишет долг Кубы в $30 млрд, а на оставшуюся сумму предложит 10-летний план рефинансирования. Об этом заявил глава Минпромторга Денис Мантуров. Соответствующее соглашение было подписано сегодня в Гаване по итогам переговоров.	http://www.vesti.ru/doc.html?id=1038733	02/22/2013 05:10:00	http://www.vesti.ru/doc.html?id=1038733		02/22/2013 19:59:52	03/04/2013 18:05:56			
20537	Россия упростила въезд для граждан Таджикистана	Россия и Таджикистан подписали соглашение, освобождающее граждан этой республики от постановки на учет в РФ в течении 15 дней. Об этом сообщили в ФМС РФ. Соглашение подписали глава ФМС России Константин Ромодановский и начальник Миграционной службы при правительстве Таджикистана Сафиало Девонаев.	http://www.vesti.ru/doc.html?id=1027744	02/08/2013 17:26:00	http://www.vesti.ru/doc.html?id=1027744		02/08/2013 17:49:23	03/04/2013 18:05:56			
20538	В планах размещения евроПРО обнаружены серьезные изъяны	По итогам нескольких засекреченных исследований министерство обороны США пришло к выводу о том, что ряд пунктов поэтапного плана развертывания системы противоракетной обороны содержит серьезные изъяны, которые ставят под вопрос общую эффективность будущей системы.	http://www.vesti.ru/doc.html?id=1028773	02/10/2013 00:53:00	http://www.vesti.ru/doc.html?id=1028773		02/10/2013 18:11:42	03/04/2013 07:34:58			
20539	Россия стала крупнейшим покупателем золота	Россия сейчас является не только крупнейшим производителем нефти в мире, но также и крупнейшим покупателем золота. За последние десять лет центральный банк купил 570 тонн металла, что на четверть больше, чем объемом покупок Китая, занявший второе место.	http://www.vesti.ru/doc.html?id=1029776	02/11/2013 08:50:00	http://www.vesti.ru/doc.html?id=1029776		02/11/2013 19:24:55	03/04/2013 18:05:56			
20540	В Магнитогорске разыскивают убийцу 80-летней женщины	Циничное убийство в Магнитогорске. 80-летнюю женщину, бывшую узницу фашистских концлагерей, лишили жизни, предположительно, с целью ограбления. Причиной смерти, по предварительным данным, стала черепно-мозговая травма. По словам соседей, бабушка жила одна и вела замкнутый образ жизни.	http://www.vesti.ru/doc.html?id=1029920	02/11/2013 15:19:00	http://www.vesti.ru/doc.html?id=1029920		02/11/2013 19:25:09	02/22/2013 05:54:07			
20541	Французские предприятия работают на кислой капусте. Видео	"Деревня Краутергерсхайм на севере Франции славится производимой здесь кислой капустой, особенно популярной в Германии. Однако находчивые производители ""краута"" (так по-немецки называется этот продукт) решили использовать капусту не только в кулинарных целях. Они вырабатывают из нее электричество."	http://www.vesti.ru/doc.html?id=1029834	02/11/2013 12:01:00	http://www.vesti.ru/doc.html?id=1029834		02/11/2013 19:25:02	03/04/2013 18:05:57			
20542	Житель Новомосковска пытался разворовать газовую заправку	Силы отряда быстрого реагирования пришлось применять полицейским при задержании жителя Новомосковска. По предварительным данным, бывший директор предприятия-банкрота похитил и пытался продать дорогое оборудование газовой заправки.	http://www.vesti.ru/doc.html?id=1032654	02/14/2013 07:54:00	http://www.vesti.ru/doc.html?id=1032654		02/14/2013 18:01:25	02/22/2013 05:54:08			
20543	Усыновительница Егора утаила информацию о гомосексуальных отношениях	Следователи выясняют подробности усыновления Егора Шатабалова американкой Марсией Энн Брандт. Как оказалось, она скрыла, что состоит в однополом браке. Однако в Кемеровском областном суде рассказали, что документы, предоставленные ею для усыновления ребенка, свидетельствовали о ее благонадежности.	http://www.vesti.ru/doc.html?id=1038621	02/22/2013 05:20:00	http://www.vesti.ru/doc.html?id=1038621		02/22/2013 19:59:52	02/22/2013 19:59:52			
20544	Липецкие наркополицейские ликвидировали канал поставки амфетамина	В Липецке наркополицейские пресекли деятельность преступной группы, занимавшейся поставкой амфетамина. Из незаконного оборота изъято свыше 0,5 кг психотропного вещества. Наркотик поставляли из Московской области. В отношении подозреваемых возбуждено уголовное дело. Им грозит до 20 лет тюрьмы.	http://www.vesti.ru/doc.html?id=1030520	02/12/2013 06:13:00	http://www.vesti.ru/doc.html?id=1030520		02/12/2013 19:52:13	03/04/2013 18:05:58			
20545	Астрофизики установили происхождение космических лучей	Более 100 лет учёные не могли доказать теорию о том, что так называемые космические лучи, сталкивающиеся с атмосферой Земли, образуются при взрыве сверхновой. Но два новых исследования окончательно подтверждают эту версию.	http://www.vesti.ru/doc.html?id=1036270	02/19/2013 14:30:00	http://www.vesti.ru/doc.html?id=1036270		02/19/2013 18:50:37	02/19/2013 18:50:37			
20546	Полпред УрФО подвел промежуточные итоги восстановительных работ	В Челябинске работает полномочный представитель президента России в Уральском федеральном округе. Он подвел промежуточные итоги восстановительных работ, проводимых в регионе после падения метеорита.	http://www.vesti.ru/doc.html?id=1036255	02/19/2013 14:31:00	http://www.vesti.ru/doc.html?id=1036255		02/19/2013 18:50:37	03/04/2013 18:05:57			
20604	"На ""Берегах"" погранзаставы: премьера к 23 февраля"	"Не за горами главный мужской праздник Российской Федерации. Ко Дню защитника Отечества телеканал ""Россия 1"" подготовил особенную премьеру. 23 февраля в 12:25 начнется показ комедийной мелодрамы ""Берега""."	http://www.vesti.ru/doc.html?id=1037870	02/22/2013 06:00:00	http://www.vesti.ru/doc.html?id=1037870		02/22/2013 19:59:53	02/22/2013 19:59:53			
20547	Папа римский Бенедикт XVI	Бенедикт XVI — 256-й папа римский, глава Римско-католической церкви и абсолютный монарх города-государства Ватикан. Его полный титул — епископ Рима, викарий Христа, преемник князя апостолов, первосвященник (понтифик) Вселенской церкви, примас Италии, архиепископ и митрополит Римской провинции.	http://www.vesti.ru/doc.html?id=1029840	02/11/2013 13:06:00	http://www.vesti.ru/doc.html?id=1029840		02/11/2013 19:25:04	03/04/2013 07:35:01			
20548	В Первоуральске задержаны грабители ювелирных магазинов	В Первоуральске задержаны двое молодых мужчин, которых подозревают в серии нападений на ювелирные магазины. 28-летний житель Челябинской области и 23-летний житель Каменска-Уральского сейчас находятся под стражей.	http://www.vesti.ru/doc.html?id=1036240	02/19/2013 13:58:00	http://www.vesti.ru/doc.html?id=1036240		02/19/2013 18:50:35	03/04/2013 18:05:58			
20549	Нигерия: слушания по делу 15 российских моряков перенесены	Суд Нигерии перенес слушания по делу 15 российских моряков. Как сообщили в посольстве России в Нигерии, новое заседание назначено на следующий понедельник. Во вторник морякам зачитали обвинения, которые они отвергли.	http://www.vesti.ru/doc.html?id=1036312	02/19/2013 15:25:00	http://www.vesti.ru/doc.html?id=1036312		02/19/2013 18:50:39	03/04/2013 18:05:58			
20550	На защиту Апраксина двора в Петербурге встали национальные диаспоры	Национальные диаспоры Петербурга выставили народные дружины для соблюдения порядка и безопасности на территории Апраксина двора. Это было сделано после того, как здесь задержали около 300 религиозных экстремистов. Также власти города не оставляют затеи по реконструкции исторического квартала.	http://www.vesti.ru/doc.html?id=1036232	02/19/2013 13:42:00	http://www.vesti.ru/doc.html?id=1036232		02/19/2013 18:50:34	03/04/2013 18:05:57			
20551	Владимир стал побратимом Вифлеема	У Владимира появился еще один город-побратим - Вифлеем. Напомним, до этого у святого города в России был лишь один побратим - Санкт-Петербург. С официальным визитом  Палестину посетила владимирская делегация под руководством главы Сергея Сахарова.	http://www.vesti.ru/doc.html?id=1036309	02/19/2013 15:36:00	http://www.vesti.ru/doc.html?id=1036309		02/19/2013 18:50:40	03/04/2013 18:05:58			
20552	Доллар США подешевел, евро подорожал на ММВБ	Доллар США подешевел, евро подорожал на ММВБ. Торги по доллару начались на уровне 30,41 руб. за 1 доллар, что на 8 коп. ниже уровня накануне. За 1 евро дают 40,17-40,18 руб., что на 1-2 коп. выше уровня в четверг.	http://www.vesti.ru/doc.html?id=1038738	02/22/2013 05:26:00	http://www.vesti.ru/doc.html?id=1038738		02/22/2013 19:59:52	03/04/2013 07:27:37			
20553	Жильцов аварийного дома в Красноармейске переселят в пионерский лагерь	Вместо ветхого здания в Красноармейске, в котором обрушилась часть внешней стены, будет построен новый дом. Об этом заявил исполняющий обязанности губернатора Подмосковья Андрей Воробьев. Вместе с жильцами он прошел по аварийному дому и убедился, что так жить нельзя.	http://www.vesti.ru/doc.html?id=1029939	02/11/2013 16:12:00	http://www.vesti.ru/doc.html?id=1029939		02/11/2013 19:25:10	03/04/2013 18:05:58			
20554	Nissan построила лабораторию в Кремниевой долине	"Японская Nissan построила исследовательский центр в Кремниевой долине. Здесь компания будет разрабатывать свою версию ""автопилота"" для машин."	http://www.vesti.ru/doc.html?id=1038739	02/22/2013 05:24:00	http://www.vesti.ru/doc.html?id=1038739		02/22/2013 19:59:52	02/22/2013 19:59:52			
20555	В Самаре начался процесс по делу организаторов взрыва у здания УВД в Пензе	Слушания по делу организаторов взрывов у здания экспертно-криминалистической лаборатории регионального управления МВД в Пензе, а также на Кировском рынке в Самаре начались в самарском облсуде. Напомним, в Пензе устройство было обнаружено в декабре 2011 года.	http://www.vesti.ru/doc.html?id=1036332	02/19/2013 16:19:00	http://www.vesti.ru/doc.html?id=1036332		02/19/2013 18:50:42	03/04/2013 07:35:06			
20556	Китай обошел США по планшетам, а Outlook уходит в облака	Китай стал главным рынком смартфонов и планшетов. По этому показателю страна обошла США, таковы данные компании Flurry Analytics. По расчетам Flurry, США утратили свое лидерство навсегда: догнать Китай в будущем стране уже не удастся. Еще одна hi-tech новость: облачный Outlook вышел из бета-версии.	http://www.vesti.ru/doc.html?id=1036314	02/19/2013 17:43:00	http://www.vesti.ru/doc.html?id=1036314		02/19/2013 18:50:46	03/04/2013 07:35:09			
20557	Chromebook Pixel: роскошный ноутбук от Google	Google представила свой первый ноутбук, выпущенный без участия крупных производственных партнеров - Chromebook Pixel. Некоторые характеристики устройства заставят владельцев техники Apple испытать зависть, а цена, с учетом ограниченной функциональности, наверняка отпугнет рядового пользователя.	http://www.vesti.ru/doc.html?id=1038682	02/22/2013 05:29:45	http://www.vesti.ru/doc.html?id=1038682		02/22/2013 19:59:52	02/22/2013 19:59:52			
20558	Теракт у посольства США: боевик просил убежище у ФРГ	Совершивший самоподрыв у дипмиссии США в Анкаре 40-летний Еджевит Шанлы примерно год назад просил власти ФРГ предоставить ему политическое убежище.	http://www.vesti.ru/doc.html?id=1022973	02/03/2013 18:21:00	http://www.vesti.ru/doc.html?id=1022973		02/03/2013 18:33:59	03/04/2013 07:27:37			
20559	В Красноярске набирают волонтёров на Олимпиаду в Сочи	Для кого-то это хорошая строчка в резюме, для других - возможность испытать себя, для некоторых - весело провести время. Больше сотни красноярских волонтёров готовятся к поездке на Универсиаду в Казань. Другие проходят испытания, чтобы стать добровольцем на Олимпиаде в Сочи.	http://www.vesti.ru/doc.html?id=1036737	02/20/2013 02:19:00	http://www.vesti.ru/doc.html?id=1036737		02/20/2013 18:04:00	03/04/2013 07:35:12			
20560	Самолет МЧС доставит в столицу пострадавших при пожарах в Дагестане	Из Махачкалы в Москву вылетел самолет МЧС, он доставит в столицу на лечение четверых пострадавших при пожарах. Пострадавшие получили термические ожоги от 50 до 70% площади тела. Их состояние медики оценивают как тяжелое и крайне тяжелое.	http://www.vesti.ru/doc.html?id=1036691	02/20/2013 03:42:00	http://www.vesti.ru/doc.html?id=1036691		02/20/2013 18:04:04	03/04/2013 07:35:14			
20561	Доллар США подешевел, евро подорожал на ММВБ	Доллар США подешевел, евро подорожал на Московской бирже. Торги по доллару начались на уровне 30,065 руб. за 1 доллар, что на 2 коп. ниже уровня накануне. За 1 евро дают 40,34 руб., что на 7 коп. выше уровня во вторник.	http://www.vesti.ru/doc.html?id=1036797	02/20/2013 05:14:00	http://www.vesti.ru/doc.html?id=1036797		02/20/2013 18:04:06	03/04/2013 07:35:15			
20562	Судмедэксперт: на теле погибшего Максима Кузьмина были синяки	На теле погибшего в США приемного ребенка из России Максима Кузьмина были синяки, подтвердил американский судмедэксперт. Напомним, российский мальчик скончался от побоев, нанесенных ему приемной матерью еще в конце января.	http://www.vesti.ru/doc.html?id=1036499	02/19/2013 22:46:00	http://www.vesti.ru/doc.html?id=1036499		02/20/2013 18:03:58	03/04/2013 18:05:59			
20563	В Чите из-за гриппа введены ограничительные мероприятия	С 22 февраля в Чите введены ограничительные мероприятия. Это связано с профилактикой гриппа и сезонных простудных заболеваний.	http://www.vesti.ru/doc.html?id=1038723	02/22/2013 05:31:00	http://www.vesti.ru/doc.html?id=1038723		02/22/2013 19:59:52	02/22/2013 19:59:52			
20564	Италия ждет от нового премьера экономического чуда	"В Италии завершается предвыборная кампания, 23 февраля в стране - ""день тишины"". Голосование на выборах в парламент состоится 24 и 25 февраля. Берлускони даже не кандидат в премьеры, но электорату все равно: голосуя за партию, голосуют за Сильвио."	http://www.vesti.ru/doc.html?id=1038658	02/22/2013 05:33:00	http://www.vesti.ru/doc.html?id=1038658		02/22/2013 19:59:52	03/04/2013 07:27:37			
20565	В убийстве собак подозревают производителей обуви	Жестокие убийства собак ради выгоды предпринимателей. Красноярские полицейские начали рейды по торговым точкам, где, возможно, продают изделия из шкурок бездомных животных. Накануне в районе Шинного кладбища нашли 30 мешков с трупами собак.	http://www.vesti.ru/doc.html?id=1036726	02/20/2013 01:21:00	http://www.vesti.ru/doc.html?id=1036726		02/20/2013 18:04:00	02/20/2013 18:04:00			
20566	Футбол. Эменике пропустит несколько матчей чемпионата России	"Московскому ""Спартаку"" придётся провести ряд матчей без своего нигерийского легионера Эммануэля Эменике. Победитель недавно завершившегося в ЮАР Кубка Африки будет залечивать травму бедра."	http://www.vesti.ru/doc.html?id=1036842	02/20/2013 08:01:00	http://www.vesti.ru/doc.html?id=1036842		02/20/2013 18:04:15	03/04/2013 18:06:00			
20567	Актуальные проблемы современного детства обсуждают в Чите	Как воспитать детей правильно? Ответы на эти вопросы сегодня обсуждают на Второй межрегиональной конференции. Представители образовательных учреждений, научных школ и методических служб не только из Забайкальского края, но и Республик Бурятия, Хакасия, Красноярского края и Амурской области.	http://www.vesti.ru/doc.html?id=1036777	02/20/2013 05:12:00	http://www.vesti.ru/doc.html?id=1036777		02/20/2013 18:04:06	03/04/2013 18:06:00			
20568	"На стене усадьбы Набокова под Петербургом появилась надпись ""педофил"""	"Очередной акт вандализма совершен в отношении музея, увековечивающего память писателя Владимира Набокова. На этот раз нападению вандалов подвергся музей-усадьба литератора ""Рождествено"" в Ленинградской области."	http://www.vesti.ru/doc.html?id=1036800	02/20/2013 06:43:00	http://www.vesti.ru/doc.html?id=1036800		02/20/2013 18:04:09	03/04/2013 18:06:00			
20569	В Туле открывается слет волонтеров фестивалей уличных театров	Слет волонтеров фестивалей уличных театров впервые пройдет в Туле. Среди участников, помимо туляков, представители Ярославля, Умани, Минска. По 22-е февраля включительно они будут проводить мастер-классы и принимать желающих в ряды волонтёров.	http://www.vesti.ru/doc.html?id=1036850	02/20/2013 08:18:00	http://www.vesti.ru/doc.html?id=1036850		02/20/2013 18:04:17	03/04/2013 18:06:01			
